Date,Open,Low,High,Close,Volume
2025-07-03 12:49:00,109666.94,109659.96,109730.81,109724.0,38922564.266666666
2025-07-03 12:50:00,109723.92,109621.87,109723.92,109623.84,38883461.68888889
2025-07-03 12:51:00,109597.26,109475.72,109597.26,109484.53,38883461.68888889
2025-07-03 12:52:00,109480.47,109338.81,109480.47,109338.81,39507373.51111111
2025-07-03 12:53:00,109340.66,109251.5,109340.66,109296.51,39527958.755555555
2025-07-03 12:54:00,109297.22,109297.22,109367.0,109361.96,39552631.46666667
2025-07-03 12:55:00,109371.59,109371.59,109463.96,109410.43,39479543.46666667
2025-07-03 12:56:00,109405.96,109400.48,109439.16,109409.9,38659478.755555555
2025-07-03 12:57:00,109409.86,109389.48,109497.37,109497.37,39471411.2
2025-07-03 12:58:00,109519.46,109456.19,109528.3,109456.19,39471411.2
2025-07-03 12:59:00,109445.19,109331.96,109447.52,109331.96,39345894.4
2025-07-03 13:00:00,109319.56,109306.81,109343.27,109343.24,38660295.11111111
2025-07-03 13:01:00,109341.68,109328.19,109399.14,109399.13,38660295.11111111
2025-07-03 13:02:00,109430.97,109421.05,109492.01,109469.02,39432456.53333333
2025-07-03 13:03:00,109469.15,109468.96,109483.91,109479.01,39164310.755555555
2025-07-03 13:04:00,109471.86,109456.9,109472.56,109467.79,39168941.51111111
2025-07-03 13:05:00,109451.01,109451.01,109463.73,109451.01,39168941.51111111
2025-07-03 13:06:00,109467.79,109467.79,109490.86,109485.97,38536197.68888889
2025-07-03 13:07:00,109485.96,109463.96,109499.0,109471.53,39199943.11111111
2025-07-03 13:08:00,109456.21,109450.0,109480.35,109450.01,39183323.02222222
2025-07-03 13:09:00,109450.74,109450.74,109496.26,109491.75,38523932.44444445
2025-07-03 13:10:00,109491.76,109463.94,109491.76,109472.23,39175515.02222222
2025-07-03 13:11:00,109472.22,109470.0,109500.0,109500.0,38573630.57777778
2025-07-03 13:12:00,109499.99,109450.35,109500.0,109450.36,38569412.266666666
2025-07-03 13:13:00,109463.95,109455.68,109500.0,109499.99,38550505.244444445
2025-07-03 13:14:00,109499.99,109499.99,109521.4,109521.4,38596081.777777776
2025-07-03 13:15:00,109603.25,109546.86,109603.25,109602.85,39199251.91111111
2025-07-03 13:16:00,109638.35,109626.25,109676.45,109668.36,39199251.91111111
2025-07-03 13:17:00,109659.36,109635.46,109659.36,109659.35,38548491.37777778
2025-07-03 13:18:00,109646.85,109594.02,109646.85,109608.52,38548491.37777778
2025-07-03 13:19:00,109607.66,109599.46,109663.02,109663.02,38522450.48888889
2025-07-03 13:20:00,109661.78,109612.04,109661.78,109612.04,38676189.86666667
2025-07-03 13:21:00,109612.04,109547.95,109612.04,109549.75,38676189.86666667
2025-07-03 13:22:00,109549.73,109511.83,109549.73,109511.83,38795704.88888889
2025-07-03 13:23:00,109547.52,109493.63,109547.52,109509.1,38870983.11111111
2025-07-03 13:24:00,109509.09,109455.73,109521.39,109465.34,38777520.35555556
2025-07-03 13:25:00,109468.13,109468.13,109501.28,109501.28,38759401.244444445
2025-07-03 13:26:00,109501.28,109471.74,109501.28,109474.46,39086958.93333333
2025-07-03 13:27:00,109478.42,109471.81,109521.4,109475.09,39074557.155555554
